time,Integrated_grad_energy,SideFluxIntegral,average_composition,c_time_derivative,chemical_potential_integral,chemical_potential_time_derivative,mobility_integral,order_parameter,right,top,total_free_energy
0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0,0.015,-2.7612460928861e-17,24,0.94953674705917,117.23160825262,24,2.8969660506306e-06,-0.5,207.69806817971
0.1603125,0,0,0.015438180791909,-1.1076209394112e-16,24.701089267054,-9.7855030216564,153.2577369846,24.701089267054,0.00030225423420982,-0.25,222.79061635166
0.17165625,0,0,0.015401715823912,6.133114849316e-17,24.642745318259,4.5399614145878,152.6249268615,24.642745318259,0.00031501360023944,-0.25,221.8665884992
0.181865625,0,0,0.015407173028696,7.8747772191967e-17,24.651476845913,-0.35313162162324,151.90881859755,24.651476845913,0.00031865162400313,-0.25,220.21322466688
0.1910540625,0,0,0.01540875172008,-1.4318407570713e-16,24.654002752128,0.0055774333783017,151.53434229898,24.654002752128,0.00031957217474532,-0.25,218.87184816501
0.19932365625,0,0,0.015409208412944,2.813222745035e-16,24.654733460711,-0.0062335327983669,151.35078597079,24.654733460711,0.00031956488953389,-0.25,217.95081023085
0.206766290625,0,0,0.015409340527666,7.5269651622634e-17,24.654944844266,-0.0050873382895827,151.2505762785,24.654944844266,0.00031918014221444,-0.25,217.30656422552
0.2149531884375,0,0,0.015409390483545,-2.0122792321331e-18,24.655024773672,-0.0069501067274456,151.17624838452,24.655024773672,0.00031858537880469,-0.25,216.74581527426
0.22395877603125,0,0,0.015409409373112,-1.7026310916712e-17,24.655054996979,-0.0093398834462417,151.11933840666,24.655054996979,0.00031809218613654,-0.25,216.2533381311
0.23386492238438,0,0,0.015409416515729,3.7934065610923e-17,24.655066425167,-0.011757215013376,151.07639999187,24.655066425167,0.00031819069372402,-0.25,215.81294113241
0.24476168337281,0,0,0.015409419216531,1.9375993864923e-16,24.65507074645,-0.013820860766088,151.04573780925,24.65507074645,0.00031929130510566,-0.25,215.41055694202
0.25674812046009,0,0,0.015409420237772,-1.546636083094e-16,24.655072380436,-0.015333657412661,151.02595352068,24.655072380436,0.00032129318130353,-0.25,215.03563561064
0.2699332012561,0,0,0.015409420623929,-3.131219242225e-16,24.655072998287,-0.016265965824031,151.01566786391,24.655072998287,0.00032322119277772,-0.25,214.68111970367
0.28443679013171,0,0,0.015409420769945,-1.0992725826831e-16,24.655073231911,-0.016678275730702,151.01359129645,24.655073231911,0.00032320210809172,-0.25,214.34264222177
0.30039073789488,0,0,0.015409420825157,-7.0961032189176e-17,24.655073320251,-0.016640087694161,151.01853020607,24.655073320251,0.00031893604143374,-0.25,214.01772387726
0.31794008043437,0,0,0.015409420846034,9.8942121856682e-17,24.655073353654,-0.0161985236221,151.02926892723,24.655073353654,0.00030861674448868,-0.25,213.70518141704
0.33724435722781,0,0,0.015409420853928,-1.0530422020483e-16,24.655073366285,-0.015389025456106,151.04439101203,24.655073366285,0.00029205131291998,-0.25,213.40457780183
0.35847906170059,0,0,0.015409420856913,1.4378689211503e-17,24.655073371061,-0.014262820015148,151.0621265909,24.655073371061,0.00027162224371863,-0.25,213.1155796864
0.38183723662065,0,0,0.015409420858042,-1.9081958235745e-19,24.655073372867,-0.01291161360813,151.08033519081,24.655073372867,0.00025277535709128,-0.25,212.8373209037
0.40753122903272,0,0,0.015409420858468,1.0058794075452e-16,24.655073373549,-0.011470928693364,151.09671849541,24.655073373549,0.0002438679743173,-0.25,212.56804758107
0.43579462068599,0,0,0.01540942085863,-1.3376886404126e-17,24.655073373808,-0.010091823272368,151.1092293248,24.655073373808,0.00025537355503968,-0.25,212.30522501589
0.46688435150459,0,0,0.015409420858691,-5.8546917314217e-18,24.655073373905,-0.0088960746967731,151.11647502324,24.655073373905,0.00029853171896066,-0.25,212.04596661833
0.50108305540504,0,0,0.015409420858714,-6.0491976011656e-17,24.655073373942,-0.0079459689010367,151.1178946636,24.655073373942,0.00038354598952434,-0.25,211.78745144743
0.53870162969555,0,0,0.015409420858723,1.297204531292e-16,24.655073373956,-0.0072439291610231,151.1136492688,24.655073373956,0.00051742285706818,-0.25,211.5271171601
0.5800820614151,0,0,0.015409420858726,1.834253235411e-17,24.655073373961,-0.0067526126629378,151.10433220881,24.655073373961,0.00070160443319928,-0.25,211.26262948762
0.62560053630661,0,0,0.015409420858727,-5.7256716728959e-18,24.655073373964,-0.00641930915148,151.09065760401,24.655073373964,0.00092971857498192,-0.25,210.991731849
0.67567085868728,0,0,0.015409420858728,2.8079752065202e-17,24.655073373964,-0.0061943726471271,151.07323682813,24.655073373964,0.0011859629745135,-0.25,210.71207598977
0.730748213306,0,0,0.015409420858728,-5.2488395574368e-17,24.655073373964,-0.0060403847106524,151.0524759981,24.655073373964,0.0014446463653635,-0.25,210.42109011294
0.7913333033866,0,0,0.015409420858728,1.2651555150733e-17,24.655073373965,-0.0059333311597038,151.02856760533,24.655073373965,0.0016711096029789,-0.25,210.11590545081
0.85797690247526,0,0,0.015409420858728,2.0994490868009e-17,24.655073373965,-0.0058593314845544,151.00152468012,24.655073373965,0.001823781136895,-0.25,209.79334865042
0.93128486147279,0,0,0.015409420858728,3.4121468671378e-17,24.655073373965,-0.0058107412970326,150.97121089306,24.655073373965,0.0018567893338899,-0.25,209.44998116891
1.0119236163701,0,0,0.015409420858728,6.1203212636807e-18,24.655073373965,-0.005783921209067,150.93733621855,24.655073373965,0.001722555717311,-0.25,209.08211038128
