time,Integrated_grad_energy,SideFluxIntegral,average_composition,c_time_derivative,chemical_potential_integral,chemical_potential_time_derivative,mobility_integral,order_parameter,right,top,total_free_energy
0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0,0.015,5.1017675327392e-17,24,0.96047572641694,117.37849113359,24,2.9147276316144e-06,-0.5,208.77727306499
0.1603125,0,0,0.015464082946364,-1.3128387266192e-16,24.742532714182,-9.8750517657223,153.22667592588,24.742532714182,0.00030227845341324,-0.25,224.76236299487
0.17165625,0,0,0.015373775502332,1.4606371667725e-17,24.59804080373,4.6427805158392,152.54954373934,24.59804080373,0.00031503047262182,-0.25,224.20702860086
0.181865625,0,0,0.015379681373241,2.65950456102e-16,24.607490197186,-0.34754372718773,151.7026230618,24.607490197186,0.00031865927346908,-0.25,222.67409305445
0.1910540625,0,0,0.015381389857326,-3.0149494012477e-17,24.610223771722,0.0041674773163012,151.28726924406,24.610223771722,0.00031956975473657,-0.25,221.37513442095
0.19932365625,0,0,0.015381884097365,7.2988490251724e-18,24.611014555784,-0.0028003847327031,151.0783686474,24.611014555784,0.00031955014259644,-0.25,220.4723917566
0.206766290625,0,0,0.015382027073948,-4.31096131015e-16,24.611243318316,-0.0031144975592144,150.96234537588,24.611243318316,0.00031915129371429,-0.25,219.8386213728
0.2149531884375,0,0,0.015382081136968,7.6067624421583e-17,24.611329819149,-0.0052205047491088,150.87578248307,24.611329819149,0.0003185402046102,-0.25,219.28672553628
0.22395877603125,0,0,0.015382101579547,-4.9214105013462e-17,24.611362527276,-0.0079695217757057,150.80970750377,24.611362527276,0.00031803430330957,-0.25,218.8023711787
0.23386492238438,0,0,0.015382109309398,3.7932330887447e-16,24.611374895037,-0.010720872644989,150.76030404974,24.611374895037,0.00031813335300679,-0.25,218.36971676584
0.24476168337281,0,0,0.015382112232247,-7.626278081263e-17,24.611379571596,-0.013077099271762,150.72560057265,24.611379571596,0.0003192566306145,-0.25,217.9748345195
0.25674812046009,0,0,0.01538211333745,7.5603585891759e-17,24.61138133992,-0.014843184583726,150.70397349258,24.61138133992,0.00032130321973084,-0.25,217.60722515014
0.2699332012561,0,0,0.015382113755355,1.3749418270592e-16,24.611382008568,-0.01598926839843,150.69382536772,24.611382008568,0.00032328130979609,-0.25,217.25984900628
0.28443679013171,0,0,0.015382113913375,-4.2667692295995e-17,24.6113822614,-0.016574007165536,150.69363232397,24.6113822614,0.00032328356458577,-0.25,216.92835394057
0.30039073789488,0,0,0.015382113973126,-1.9522144317774e-17,24.611382357002,-0.016668443350635,150.70194967441,24.611382357002,0.00031896811370447,-0.25,216.61028137813
0.31794008043437,0,0,0.01538211399572,-3.8443640631991e-17,24.611382393152,-0.016324193414352,150.71730442289,24.611382393152,0.0003084959022514,-0.25,216.30447079219
0.33724435722781,0,0,0.015382114004263,-2.9403562917807e-18,24.611382406821,-0.015581656557418,150.73802731514,24.611382406821,0.00029166762921284,-0.25,216.01050784655
0.35847906170059,0,0,0.015382114007494,-3.737895409861e-17,24.61138241199,-0.014496838932443,150.76210941822,24.61138241199,0.00027089718460449,-0.25,215.7280864911
0.38183723662065,0,0,0.015382114008715,1.3324411018978e-16,24.611382413944,-0.013167058343706,150.78719807551,24.611382413944,0.0002517041247026,-0.25,215.45637180816
0.40753122903272,0,0,0.015382114009177,-1.2554844316948e-16,24.611382414683,-0.011734537186966,150.81082697656,24.611382414683,0.00024256177638415,-0.25,215.19362988189
0.43579462068599,0,0,0.015382114009352,-8.8750621435318e-17,24.611382414962,-0.010356429069298,150.83083429202,24.611382414962,0.00025409738449378,-0.25,214.9373204969
0.46688435150459,0,0,0.015382114009418,2.6571626843275e-17,24.611382415068,-0.0091580021734533,150.84575539419,24.611382415068,0.00029772792834543,-0.25,214.68453614062
0.50108305540504,0,0,0.015382114009442,-2.3687649064463e-17,24.611382415108,-0.0082023469120297,150.85497523503,24.611382415108,0.00038382386948649,-0.25,214.43245001653
0.53870162969555,0,0,0.015382114009452,1.5455301968781e-17,24.611382415123,-0.0074915455378344,150.85859683723,24.611382415123,0.00051948385716399,-0.25,214.17853696545
0.5800820614151,0,0,0.015382114009455,1.2864058776541e-17,24.611382415129,-0.006987971539966,150.85714317372,24.611382415129,0.00070606791089289,-0.25,213.92055865159
0.6173244499627,0,0,0.015382114009456,-6.2710253656562e-18,24.61138241513,-0.0066991864082517,150.8525310887,24.61138241513,0.00089479168783685,-0.25,213.70322774867
0.65084259965554,0,0,0.015382114009457,5.3986762976743e-17,24.611382415131,-0.0065179916728885,150.84655625698,24.611382415131,0.0010709976057326,-0.25,213.5172402142
0.6810089343791,0,0,0.015382114009457,5.943379469131e-17,24.611382415131,-0.0063935589759168,150.84011914942,24.611382415131,0.001227122487976,-0.25,213.35628312036
0.71419190257501,0,0,0.015382114009457,5.9841454708165e-17,24.611382415131,-0.0062824530978329,150.83216577728,24.611382415131,0.0013884402890514,-0.25,213.18512315884
0.75069316759051,0,0,0.015382114009457,-1.1580363404318e-17,24.611382415131,-0.0061832186286133,150.82257896058,24.611382415131,0.0015455256508307,-0.25,213.00284928199
0.79084455910756,0,0,0.015382114009457,7.4270017219602e-17,24.611382415131,-0.0060949586406616,150.81120903645,24.611382415131,0.0016860209097218,-0.25,212.80841282458
0.83501108977632,0,0,0.015382114009457,1.8821749714348e-18,24.611382415131,-0.0060169419639935,150.79788223451,24.611382415131,0.0017944842613196,-0.25,212.60059705316
