time,Integrated_grad_energy,SideFluxIntegral,average_composition,c_time_derivative,chemical_potential_integral,chemical_potential_time_derivative,mobility_integral,order_parameter,right,top,total_free_energy
0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0,-0.925,-1.3678872849236e-16,-832.5,-0.0090681418615773,13.934840020957,-832.5,-27.75,-30.000817874218,18.644151061797
0.315,0,0,-0.925,2.5892868096536e-16,-832.5,-0.035646136213928,17.97272332628,-832.5,-27.75,-30.001175961633,18.225345172946
0.4965,0,0,-0.92499999999999,1.2580440523236e-16,-832.49999999999,0.0060187625157742,17.062435079428,-832.49999999999,-27.75,-30.00128839698,18.261647271081
0.69615,0,0,-0.92500000000004,3.3944773833989e-16,-832.50000000003,0.0019461644498134,16.755582074649,-832.50000000003,-27.75,-30.001305084628,18.271584889157
0.915765,0,0,-0.92499999999999,1.7748985874783e-16,-832.49999999999,0.00098108320181653,16.769769987807,-832.49999999999,-27.75,-30.001282836729,18.262301913426
1.1573415,0,0,-0.92499999999999,6.4876339013553e-17,-832.49999999999,0.00096421077962301,16.826342576229,-832.49999999999,-27.75,-30.001243414023,18.244598685288
1.42307565,0,0,-0.92499999999999,-9.3774452901892e-18,-832.49999999999,0.00094814457345924,16.878605331766,-832.49999999999,-27.75,-30.001195187777,18.223569640548
1.715383215,0,0,-0.92500000000001,-6.0770856903801e-17,-832.50000000001,0.00091892903217528,16.932789432521,-832.50000000001,-27.75,-30.001141346834,18.201317420021
2.0369215365,0,0,-0.92499999999999,1.1199386807597e-17,-832.49999999999,0.00088425097472899,16.992368368985,-832.49999999999,-27.75,-30.001083068792,18.1788303295
2.39061369015,0,0,-0.92499999999999,4.1855022534263e-18,-832.49999999999,0.00084340564071375,17.057372281863,-832.49999999999,-27.75,-30.001020768897,18.156687370154
2.779675059165,0,0,-0.925,3.5582732266072e-17,-832.5,0.00079593821560133,17.12728279533,-832.5,-27.75,-30.000954584875,18.135308287494
3.2076425650815,0,0,-0.92499999999997,-3.1706890199798e-18,-832.49999999997,0.00074175583855116,17.201398732189,-832.49999999997,-27.75,-30.000884560501,18.115020474258
3.6784068215896,0,0,-0.92499999999999,-4.7360555991053e-17,-832.49999999999,0.00068125751076882,17.278649547918,-832.49999999999,-27.75,-30.000810711953,18.096052552631
4.1962475037486,0,0,-0.925,-1.331425114112e-17,-832.5,0.0006155745332201,17.357511437906,-832.5,-27.75,-30.000733047181,18.078502103207
4.7658722541235,0,0,-0.92499999999999,-1.2121662632704e-17,-832.49999999999,0.00054669810054918,17.43604664886,-832.49999999999,-27.75,-30.000651565336,18.06230512856
5.3924594795358,0,0,-0.92500000000001,4.6001041758574e-17,-832.50000000001,0.00047742222816079,17.512064257658,-832.50000000001,-27.75,-30.000566248247,18.047228225999
6.0817054274894,0,0,-0.92499999999998,1.1273330901597e-17,-832.49999999998,0.00041103872350316,17.583401454449,-832.49999999998,-27.75,-30.00047705158,18.032896723055
6.8398759702383,0,0,-0.92499999999999,-2.0497188413199e-17,-832.49999999999,0.00035079970594874,17.648278783522,-832.49999999999,-27.75,-30.000383902444,18.018857977266
7.6738635672622,0,0,-0.925,4.5647320799801e-18,-832.5,0.00029928835490415,17.705633073267,-832.5,-27.75,-30.000286709568,18.004662335492
8.5912499239884,0,0,-0.92499999999999,-1.0133585955317e-17,-832.49999999999,0.00025791972154855,17.755317994471,-832.49999999999,-27.750000000001,-30.000185390035,17.989934740496
9.6003749163872,0,0,-0.92499999999999,-2.0208022658779e-17,-832.49999999999,0.00022675749496747,17.798103132693,-832.49999999999,-27.750000000003,-30.000079912998,17.974415020028
10.710412408026,0,0,-0.925,7.9757826982545e-18,-832.5,0.00020469063154806,17.835479591477,-832.5,-27.750000000014,-29.999970356958,17.95796139843
11.931453648829,0,0,-0.925,-1.1990252058971e-17,-832.5,0.00018985976382175,17.869348959264,-832.5,-27.75000000015,-29.999856974668,17.940528180128
13.274599013711,0,0,-0.925,7.1987410245796e-18,-832.5,0.00018015042009857,17.901697897031,-832.5,-27.750000073509,-29.9997402594,17.922135144866
14.752058915083,0,0,-0.925,-7.3132448206849e-19,-832.5,0.00017359732731679,17.934340287854,-832.5,-27.749999145927,-29.999621007824,17.902842241157
16.081772826317,0,0,-0.925,5.4360692259343e-19,-832.5,0.00016951322247357,17.962508523656,-832.5,-27.75001934069,-29.999521526759,17.886303914488
17.278515346427,0,0,-0.925,3.6112967361871e-19,-832.5,0.00016655568756246,17.987748304561,-832.5,-27.750737748772,-29.999438138257,17.872061270523
18.594932118549,0,0,-0.925,9.8875021788896e-18,-832.5,0.00020753430983973,18.130162661221,-832.5,-27.728655032129,-29.999352917625,17.853300391791
20.042990567883,0,0,-0.925,-1.2689682927132e-19,-832.5,0.0005973442449896,19.294641288516,-832.5,-27.727818542247,-29.999266699121,17.797953105191
20.368803718983,0,0,-0.925,-3.4571653506775e-17,-832.5,0.011821153815748,20.277816390991,-832.5,-27.481187107928,-29.999243026854,17.231566061704
20.662035554973,0,0,-0.925,-4.2589268338851e-17,-832.5,0.0054018936666718,17.007608616577,-832.5,-27.549133441146,-29.999221539717,16.227899814904
20.925944207364,0,0,-0.925,-3.8214512572872e-17,-832.5,0.0048753923622363,14.417144741246,-832.5,-27.842417813758,-29.999198791754,15.444594351705
21.163461994516,0,0,-0.925,-1.3958741570027e-17,-832.5,0.0024967024278656,13.936198161747,-832.5,-28.146488098015,-29.999181729908,14.982755836926
