time,Integrated_grad_energy,SideFluxIntegral,average_composition,c_time_derivative,chemical_potential_integral,chemical_potential_time_derivative,mobility_integral,order_parameter,right,top,total_free_energy
0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0,-0.030298032407415,9.0490115400878e-17,-181.78819444445,-0.0091792152004208,682.08653062494,-181.78819444445,-1.1111111111111,150.86092146086,904.63226442298
0.315,0,0,-0.030301314742486,-2.6972637086812e-17,-181.80788845487,0.013933399312074,734.01129105316,-181.80788845487,-1.1111111111111,152.26212319448,874.69383627601
0.4965,0,0,-0.030302555875431,-2.2483310515009e-17,-181.81533525254,0.00099909082370483,733.09105198782,-181.81533525254,-1.1111111111111,152.7630133613,871.19072004199
0.69615,0,0,-0.03030302517883,1.1934319273565e-17,-181.81815107293,-0.00048149903674017,734.19528381614,-181.81815107293,-1.1111111111111,152.97668155559,870.98642831042
0.915765,0,0,-0.030303202634176,-3.0539610282936e-17,-181.81921580501,-0.00040095678479425,738.21893987978,-181.81921580501,-1.1111111111111,153.07022717481,870.82949612806
1.1134185,0,0,-0.030303253969472,5.0530541032553e-18,-181.81952381679,-0.00017041099449722,740.95379896727,-181.81952381679,-1.1111111111111,153.09474165907,870.71907387428
1.29130665,0,0,-0.030303268820041,3.3562134135143e-17,-181.8196129202,-7.20787059965e-05,742.45423113388,-181.8196129202,-1.1111111111111,153.09414023597,870.63654217579
1.486983615,0,0,-0.030303274435411,1.108422458455e-17,-181.81964661242,-3.8736121555762e-05,743.47641732478,-181.81964661242,-1.1111111111111,153.08410350395,870.55320854123
1.7022282765,0,0,-0.030303276558725,6.629397664689e-18,-181.8196593523,-2.9269030446249e-05,744.21207616716,-181.8196593523,-1.1111111111111,153.06946028615,870.46664729592
1.93899740415,0,0,-0.030303277361602,5.8904562858995e-18,-181.81966416957,-2.4439917947192e-05,744.7616947627,-181.81966416957,-1.1111111111111,153.05221242154,870.37557710764
2.199443444565,0,0,-0.030303277665193,-5.3017164362035e-18,-181.81966599111,-2.0223419261329e-05,745.17081796767,-181.81966599111,-1.1111111111111,153.03295706697,870.27911592351
2.4859340890215,0,0,-0.030303277779981,3.0357065083096e-18,-181.81966667984,-1.6920474258843e-05,745.4690817617,-181.81966667984,-1.1111111111111,153.01178294588,870.17669655722
2.8010737979236,0,0,-0.030303277823384,9.1879380442138e-18,-181.81966694026,-1.4778538258064e-05,745.684185034,-181.81966694026,-1.1111111111111,152.98865111306,870.06798137835
3.147727477716,0,0,-0.030303277839802,9.7862166142731e-18,-181.81966703877,-1.3536552805888e-05,745.84208978733,-181.81966703877,-1.1111111111111,152.96349878272,869.9527879596
3.5290465254876,0,0,-0.030303277846012,2.8315176402569e-18,-181.81966707602,-1.2819808058797e-05,745.96474291202,-181.81966707602,-1.1111111111111,152.93625366842,869.83103968309
3.9484974780364,0,0,-0.030303277848358,1.5718075023601e-17,-181.8196670901,-1.235046179268e-05,746.06905338443,-181.8196670901,-1.1111111111111,152.9068353991,869.70273865606
4.3260033353303,0,0,-0.030303277849034,-3.8176384796483e-18,-181.81966709415,-1.2036656735638e-05,746.14949282511,-181.81966709415,-1.1111111111111,152.88086503706,869.59199263852
4.6657586068948,0,0,-0.030303277849231,1.159169049358e-17,-181.81966709534,-1.178114957959e-05,746.21694806157,-181.81966709534,-1.1111111111111,152.85790283738,869.49592373447
4.9715383513028,0,0,-0.030303277849289,-8.7464701189911e-18,-181.81966709568,-1.1554380728576e-05,746.27595649846,-181.81966709568,-1.1111111111111,152.83756732058,869.41222594539
5.3078960701517,0,0,-0.030303277849308,-8.6622713735578e-18,-181.8196670958,-1.1302226792792e-05,746.34019800332,-181.8196670958,-1.1111111111111,152.81555475855,869.32302860027
5.6778895608854,0,0,-0.030303277849319,2.7350380464658e-18,-181.81966709587,-1.102143110889e-05,746.41059501467,-181.81966709587,-1.1111111111111,152.79176473649,869.22820617044
6.0848824006925,0,0,-0.030303277849318,9.2795423987048e-19,-181.81966709586,-1.0710882985235e-05,746.48792777692,-181.81966709586,-1.1111111111111,152.76609805937,869.12766879657
6.5325745244803,0,0,-0.030303277849325,-5.9120914837826e-18,-181.8196670959,-1.0370344653329e-05,746.57293947469,-181.8196670959,-1.1111111111111,152.73845863733,869.02136616262
7.0250358606469,0,0,-0.030303277849318,1.3245717705361e-18,-181.81966709586,-9.9998588363055e-06,746.66639448657,-181.81966709586,-1.1111111111111,152.70875567606,868.90929096773
7.5667433304302,0,0,-0.030303277849324,-2.7392833755974e-18,-181.81966709589,-9.5996132008544e-06,746.76911297354,-181.81966709589,-1.1111111111111,152.67690618807,868.79148135558
8.1626215471918,0,0,-0.030303277849322,-2.0325117434561e-18,-181.81966709588,-9.1700198286147e-06,746.88199301726,-181.81966709588,-1.1111111111111,152.64283782846,868.66802177209
8.8180875856295,0,0,-0.030303277849321,-5.5807923341559e-19,-181.81966709588,-8.7118920548223e-06,747.0060261763,-181.81966709588,-1.1111111111111,152.60649204103,868.5390417433
9.5391002279111,0,0,-0.030303277849322,-3.1273162273426e-18,-181.81966709588,-8.2266520892829e-06,747.14230967426,-181.81966709588,-1.1111111111111,152.56782747733,868.40471209162
10.332214134421,0,0,-0.030303277849321,-2.3942368812368e-18,-181.81966709588,-7.7165412704313e-06,747.29205681512,-181.81966709588,-1.1111111111111,152.52682362192,868.26523814212
11.204639431581,0,0,-0.030303277849324,-2.665516123254e-18,-181.81966709589,-7.1848260054544e-06,747.45660602416,-181.81966709589,-1.1111111111111,152.48348452265,868.12084954957
12.164307258458,0,0,-0.030303277849325,-1.6624825770048e-18,-181.8196670959,-6.6359952259657e-06,747.63742798527,-181.8196670959,-1.1111111111111,152.43784248549,867.97178649983
13.219941868022,0,0,-0.030303277849325,6.9199203658906e-19,-181.8196670959,-6.0759301240726e-06,747.8361298279,-181.8196670959,-1.1111111111111,152.38996155226,867.81828220788
14.381139938543,0,0,-0.030303277849318,1.28549164676e-18,-181.81966709586,-5.5119946058238e-06,748.0544553824,-181.81966709586,-1.1111111111111,152.33994054043,867.6605418654
15.658457816116,0,0,-0.030303277849324,2.6886943328227e-19,-181.8196670959,-4.9529437697808e-06,748.2942814001,-181.8196670959,-1.1111111111111,152.28791539144,867.49871849343
17.063507481446,0,0,-0.030303277849323,1.2076781180275e-18,-181.81966709589,-4.4084728173e-06,748.55761142285,-181.81966709589,-1.1111111111111,152.23406055617,867.3328865852
18.60906211331,0,0,-0.030303277849324,-2.3910534490767e-18,-181.8196670959,-3.8881234251532e-06,748.84657153242,-181.8196670959,-1.1111111111111,152.17858914981,867.16301510691
20.309172208359,0,0,-0.030303277849326,7.9293916448832e-19,-181.81966709591,-3.399130117269e-06,749.16341454478,-181.81966709591,-1.1111111111111,152.12175164392,866.98894256722
22.179293312914,0,0,-0.030303277849324,-4.3353828511486e-20,-181.8196670959,-2.9426630454405e-06,749.51053917148,-181.8196670959,-1.1111111111111,152.06383293749,866.81035885191
24.236426527924,0,0,-0.030303277849321,-5.3163500597446e-19,-181.81966709588,-2.5079390218204e-06,749.89052396956,-181.81966709588,-1.1111111111111,152.00514776651,866.62680156038
26.499273064434,0,0,-0.030303277849322,5.1920705622803e-19,-181.81966709589,-2.0642061061814e-06,750.30615488206,-181.81966709589,-1.1111111111111,151.94603457079,866.43767772667
28.988404254596,0,0,-0.030303277849322,5.2441179134459e-19,-181.81966709588,-1.5529692402224e-06,750.76037543271,-181.81966709588,-1.1111111111111,151.88684812724,866.24231923016
31.726448563775,0,0,-0.030303277849323,4.767595529701e-19,-181.81966709589,-8.916222514637e-07,751.25599726024,-181.81966709589,-1.1111111111111,151.82795145609,866.04005535338
34.738297303871,0,0,-0.030303277849324,1.6199222771927e-20,-181.81966709589,-1.9585465444859e-08,751.79496481282,-181.81966709589,-1.1111111111111,151.76970767758,865.83022929599
38.051330917976,0,0,-0.030303277849321,-4.3522232778616e-19,-181.81966709588,9.9496318458932e-07,752.37734857075,-181.81966709588,-1.1111111111111,151.71247259612,865.61209593444
41.033061170671,0,0,-0.03029741239433,4.006961354788e-19,-181.78447436593,-4.4930641285429e-06,752.88858975337,-181.78447436593,-1.1111111111111,151.66629557198,865.42614505814
43.716618398097,0,0,-0.030297413064864,-3.7880132199738e-19,-181.78447838914,4.2687642647786e-06,753.3369163311,-181.78447838914,-1.1111111111111,151.62852111977,865.26440133159
46.13181990278,0,0,-0.03029741325884,-1.0755296844832e-18,-181.78447955299,2.6159035035388e-06,753.72922865873,-181.78447955299,-1.1111111111111,151.59724253931,865.12347589798
48.788541557931,0,0,-0.030297413332191,-4.6598310571258e-19,-181.7844799931,2.902313260281e-06,754.14721352671,-181.7844799931,-1.1111111111111,151.56547470741,864.97303207817
51.710935378598,0,0,-0.030297413359922,-2.9419501254439e-20,-181.78448015948,3.1636210164224e-06,754.58881921015,-181.78448015948,-1.1111111111111,151.53337795923,864.81257905756
54.925568581331,0,0,-0.03029741337041,-4.3402836426093e-19,-181.78448022241,3.3856330248776e-06,755.05067177414,-181.78448022241,-1.1111111111111,151.50113923822,864.64165826601
58.461665104337,0,0,-0.030297413374375,-1.9171680200688e-19,-181.7844802462,3.5427188733503e-06,755.52888974084,-181.7844802462,-1.1111111111111,151.46896561692,864.4598975216
62.351371279644,0,0,-0.03029741337587,1.1789056793587e-18,-181.78448025517,3.5988370644621e-06,756.02050572406,-181.78448025517,-1.1111111111111,151.43708071284,864.26711726059
65.852106837421,0,0,-0.030297413376308,2.4450311883291e-20,-181.7844802578,3.5377833545293e-06,756.43547958693,-181.7844802578,-1.1111111111111,151.41117780689,864.09985741192
69.002768839419,0,0,-0.030297413376429,-9.7986655986711e-19,-181.78448025852,3.4111281017744e-06,756.79007601982,-181.78448025852,-1.1111111111111,151.38988798482,863.95438089601
72.468497041618,0,0,-0.030297413376482,6.7258580590666e-20,-181.78448025884,3.2278901092231e-06,757.16405808459,-181.78448025884,-1.1111111111111,151.36844303856,863.79998959222
76.280798064036,0,0,-0.030297413376498,3.2722777988662e-19,-181.78448025894,3.005543051639e-06,757.56305603009,-181.78448025894,-1.1111111111111,151.34699138111,863.63710052418
80.474329188697,0,0,-0.030297413376505,-3.2615151864801e-19,-181.78448025898,2.770444495693e-06,757.99665092418,-181.78448025898,-1.1111111111111,151.32570273163,863.46637750751
85.087213425823,0,0,-0.030297413376507,1.7757166942508e-19,-181.78448025899,2.5397976400704e-06,758.47688161817,-181.78448025899,-1.1111111111111,151.30476248386,863.28867272214
90.161386086662,0,0,-0.03029741337651,-1.2714977448523e-19,-181.78448025901,2.3084234564509e-06,759.01491399727,-181.78448025901,-1.1111111111111,151.2843668438,863.10494945646
95.742976013585,0,0,-0.030293199953744,-1.0270274485461e-21,-181.75919972242,-4.5065229908763e-07,759.61885095995,-181.75919972242,-1.1111111111111,151.26471721462,862.91723893011
101.8827249332,0,0,-0.030293239533695,-8.3633315647873e-20,-181.75943720212,2.6221920388097e-06,760.29195401242,-181.75943720212,-1.1111111111111,151.2460129996,862.72445486657
107.40849896085,0,0,-0.03029325098361,-2.747086666624e-20,-181.75950590161,1.4854675389873e-06,760.90151631138,-181.75950590161,-1.1111111111111,151.23144609686,862.56313421596
112.38169558574,0,0,-0.030292480786738,9.951285406829e-20,-181.75488472038,-4.802952464044e-07,761.45058992293,-181.75488472038,-1.1111111111111,151.219934989,862.42719511469
117.85221187312,0,0,-0.030292512768333,-2.0216050648829e-19,-181.75507660995,1.9604401007548e-06,762.05233922707,-181.75507660995,-1.1111111111111,151.20878368186,862.28692983276
123.86977978923,0,0,-0.030292524861376,-1.6914895026278e-20,-181.75514916821,1.4355860796018e-06,762.70766717552,-181.75514916821,-1.1111111111111,151.19809311832,862.14335184308
130.48910449696,0,0,-0.03029252943405,1.0102876069956e-19,-181.75517660425,1.6996065704135e-06,763.41245411503,-181.75517660425,-1.1111111111111,151.18795767169,861.99729221888
137.77036167546,0,0,-0.0302925311631,-4.7351047575659e-20,-181.75518697855,1.8752854089414e-06,764.157097174,-181.75518697855,-1.1111111111111,151.17845229136,861.84936455393
145.77974457181,0,0,-0.030292531816894,-2.1932972315698e-19,-181.75519090132,1.9531902070635e-06,764.92449793858,-181.75519090132,-1.1111111111111,151.16961962401,861.69997463599
154.59006575779,0,0,-0.030292532064113,-4.3924340494502e-20,-181.75519238463,2.0022491977209e-06,765.68625288793,-181.75519238463,-1.1111111111111,151.16145612375,861.5492235303
164.28141906237,0,0,-0.03029253215759,7.7300791455079e-20,-181.75519294549,1.9471353638613e-06,766.41055193449,-181.75519294549,-1.1111111111111,151.1538971975,861.39714542052
174.94190769741,0,0,-0.030295508923119,-1.1467583790837e-19,-181.77305353866,2.6610828450071e-06,767.08083128678,-181.77305353866,-1.1111111111111,151.14680213129,861.24282000858
186.66844519596,0,0,-0.030295495355939,1.6258726836472e-20,-181.77297213559,6.7770292692159e-07,767.71229046221,-181.77297213559,-1.1111111111111,151.13994015399,861.09442996137
199.56763644436,0,0,-0.030295490225853,-6.5451294625541e-21,-181.77294135507,6.1302050203962e-07,768.36902511507,-181.77294135507,-1.1111111111111,151.1329795579,860.95428367056
213.75674681759,0,0,-0.030298535724422,7.9961074891129e-20,-181.79121434649,4.6105744893328e-07,769.09407645368,-181.79121434649,-1.1111111111111,151.12548224351,860.82137718375
229.36476822816,0,0,-0.030298539280332,-9.2406035882588e-20,-181.79123568194,-1.3635347335422e-07,769.88183793294,-181.79123568194,-1.111111111111,151.11690624779,860.70038557449
246.53359177978,0,0,-0.030298540624911,6.5181302873604e-21,-181.79124374942,1.5519372313975e-08,770.71394303964,-181.79124374942,-1.111111111111,151.1066185757,860.58647834273
261.98553297623,0,0,-0.030298541013879,8.1714786022341e-20,-181.79124608323,5.2107990548289e-07,771.404503197,-181.79124608323,-1.111111111111,151.09635452082,860.49636975831
275.89228005304,0,0,-0.030301044130618,3.6846956703716e-20,-181.80626478366,7.9664744310095e-07,771.94262950422,-181.80626478366,-1.111111111111,151.086196629,860.41815984868
291.18970183754,0,0,-0.030302990805185,-9.8569224072009e-21,-181.81794483106,8.7171177097865e-07,772.39203074444,-181.81794483106,-1.111111111111,151.07397445851,860.33464445071
308.01686580048,0,0,-0.030303116634025,1.515229004912e-20,-181.8186998041,1.1461032850596e-06,772.67861972991,-181.8186998041,-1.111111111111,151.05928935429,860.24377220664
326.52674615971,0,0,-0.030303030766633,7.4028667886796e-20,-181.81818459975,4.2448010451919e-07,772.81368592668,-181.81818459975,-1.111111111111,151.04173723215,860.14613491855
346.88761455487,0,0,-0.030302998298026,-2.4100593155193e-20,-181.81798978811,-1.6616491761918e-07,772.95879592398,-181.81798978811,-1.111111111111,151.02092419785,860.04860325157
369.28456978955,0,0,-0.030302986020838,-4.3563080942497e-20,-181.81791612498,-4.8406171114363e-07,773.23359854444,-181.81791612498,-1.111111111111,150.99648598594,859.9522878537
393.92122054769,0,0,-0.030302981378523,3.0587594981742e-20,-181.81788827109,-6.7332272280196e-07,773.6498552119,-181.81788827109,-1.111111111111,150.96810853806,859.85136986859
421.02153638165,0,0,-0.030302979623148,-1.2851879148623e-19,-181.81787773884,-4.3943318289419e-07,774.22501799116,-181.81787773884,-1.111111111111,150.93554685397,859.73445602256
445.41182063221,0,0,-0.030302979115343,-4.5538538240692e-20,-181.81787469201,-1.0923020312805e-06,774.75971428862,-181.81787469201,-1.111111111111,150.9053902033,859.58918398902
456.38744854496,0,0,-0.030303112465544,2.8453601350253e-21,-181.81867479322,-3.7308392043409e-06,775.04911235568,-181.81867479322,-1.111111111111,150.89124235917,859.48441669713
468.46063924899,0,0,-0.030303130923294,-1.8522803552836e-19,-181.81878553971,-4.1130756022218e-05,775.22518255707,-181.81878553971,-1.111111111111,150.87585715821,859.04746164334
481.74114902342,0,0,-0.030301486539224,-1.0309096828877e-21,-181.8089192353,-1.2378336272714e-05,773.54550223451,-181.8089192353,-1.111111111111,150.85896768167,858.07010077248
496.34970977529,0,0,-0.030293662872647,2.0822152132845e-19,-181.76197723583,-1.4161427558598e-06,771.89036740893,-181.76197723583,-1.111111111111,150.84038883622,857.24143714677
512.41912660235,0,0,-0.030292984778101,-3.6370465377846e-20,-181.75790866856,-5.8866441365028e-06,770.40159246647,-181.75790866856,-1.111111111111,150.8199656675,856.67036042611
530.09548511212,0,0,-0.030292728373597,1.373142757314e-20,-181.75637024154,-5.9664029349538e-06,770.31433093166,-181.75637024154,-1.111111111111,150.79755541282,856.26135435157
549.53947947286,0,0,-0.030292631420645,7.0940138709829e-20,-181.75578852382,-4.1322969740874e-06,770.9502984896,-181.75578852382,-1.111111111111,150.77302243682,855.91535466777
570.92787326968,0,0,-0.030292594760308,1.4682938505135e-19,-181.7555685618,-4.8279432379824e-06,771.25394855953,-181.7555685618,-1.111111111111,150.74623816082,855.56325521845
590.17742768682,0,0,-0.030292584155,3.7663672930067e-21,-181.75550492995,-2.8501582224175e-06,770.74298904277,-181.75550492995,-1.111111111111,150.72235502931,855.25000206922
607.50202666224,0,0,-0.030290108919688,3.0941407702418e-20,-181.74065351808,-1.0838861939277e-08,770.41490315573,-181.74065351808,-1.111111111111,150.70106799276,854.9959639106
626.5590855352,0,0,-0.030307802817541,-1.5021868151067e-19,-181.8468169052,6.6090926633071e-06,770.97007034784,-181.8468169052,-1.111111111111,150.67790480795,854.69352663387
637.04046791534,0,0,-0.030306925818725,1.4065656186215e-19,-181.8415549123,2.0474403719556e-05,771.08409677188,-181.8415549123,-1.111111111111,150.66557373291,854.29737080224
646.47371205745,0,0,-0.030303115806706,-5.5441623943519e-20,-181.81869484019,-1.1560614342048e-06,770.24409215388,-181.81869484019,-1.111111111111,150.65437248768,853.78359669687
654.96363178536,0,0,-0.030303301899688,-7.1844064036708e-20,-181.81981139808,-3.8593735140305e-06,769.60960443334,-181.81981139808,-1.111111111111,150.64430239626,853.3972146992
662.60455954047,0,0,-0.030303355733726,-1.4566944401616e-19,-181.82013440231,3.4574212495569e-06,768.77887027121,-181.82013440231,-1.111111111111,150.63527618802,853.11712557654
671.0095800711,0,0,-0.030303376089723,1.4868216374435e-20,-181.82025653829,2.3672853628013e-06,768.08513877282,-181.82025653829,-1.111111111111,150.62539990421,852.87605658599
