time,order_parameter_c,top,total_free_energy
0,0,0,0
0.15,1928.5,50.118147104762,14.85820844411
0.315,1928.878125,50.161389771133,14.263443443068
0.4965,1929.0211035156,50.153184904421,13.963395983036
0.69615,1929.0751672668,50.124934357347,13.754861883952
0.915765,1929.0956101228,50.092171565792,13.593328163074
1.1573415,1929.1033400777,50.058833973599,13.480418534763
1.42307565,1929.1062629669,50.024014371171,13.403699183392
1.715383215,1929.1073681843,49.9854430028,13.347740514867
2.0369215365,1929.1077860947,49.940833799864,13.306906414213
2.39061369015,1929.1079441171,49.888958386634,13.282458447527
2.779675059165,1929.1080038693,49.831450998141,13.279158778094
3.2076425650815,1929.1080264631,49.774155478198,13.298676932227
3.6784068215896,1929.1080350064,49.724703464139,13.331248325193
4.1962475037486,1929.1080382368,49.687502730692,13.360822386664
4.7658722541235,1929.1080394583,49.662439761227,13.378532559501
5.3924594795358,1929.1080399202,49.647702458315,13.383702471351
6.0817054274894,1929.1080400948,49.642158094844,13.376578635957
6.8398759702383,1929.1080401608,49.645265580248,13.357848255052
7.6738635672622,1929.1080401857,49.65508209144,13.333096852409
8.5912499239884,1929.1080401951,49.666380072125,13.310701846194
9.6003749163872,1929.1080401986,49.670746011124,13.298528455345
10.710412408026,1929.1080402,49.657724152151,13.299480898449
11.931453648829,1929.1080402004,49.620051918499,13.310384799223
13.274599013711,1929.1080402006,49.562868525705,13.327618953402
14.752058915083,1929.1080402006,49.494435974788,13.349095212158
16.377264806591,1929.1080402006,49.424583180115,13.377816922396
18.16499128725,1929.1080402006,49.373896097581,13.415789113179
20.131490415975,1929.1080402006,49.349803028323,13.457135194995
22.294639457572,1929.1080402004,49.34116726679,13.498054462225
24.67410340333,1929.1080402003,49.331693468836,13.539754968231
27.291513743663,1929.1080402003,49.299694874006,13.586608364067
30.170665118029,1929.1080402003,49.198255928735,13.644136817742
32.761901354958,1929.1080402002,49.138728620023,13.698803581295
35.094013968195,1929.1080402001,49.125578204549,13.751955940083
37.192915320108,1929.1080402,49.124233898086,13.80418606451
39.501706807212,1929.1080402,49.122510815833,13.851788656859
42.041377443027,1929.1080401997,49.117408404336,13.897181582518
44.835015142423,1929.1080401996,49.098790953483,13.959901452749
47.34928907188,1929.1080401996,49.047715982659,14.060364300178
49.612135608391,1929.1080401996,48.95449110635,14.164317846848
52.101266798553,1929.1080401996,48.862203541217,14.25270998831
54.839311107731,1929.1080401996,48.821336994126,14.291868877743
57.851159847827,1929.1271260583,48.82454602727,14.287855663096
61.164193461933,1929.1263641201,48.83619752706,14.340496809843
64.145923714628,1929.1261437023,48.830023611431,14.374817716033
66.829480942053,1929.1260799385,48.792109463291,14.394658963515
68.037081694395,1929.1260719681,48.753691367026,14.401482848116
69.365442521971,1929.1260689542,48.612853325488,14.376671827101
70.826639432304,1929.1260678146,48.427604607415,14.372065996269
72.141716651604,1929.126067484,48.357959298221,14.414520157892
73.325286148974,1929.1260673884,48.342674411667,14.427864426816
74.390498696607,1929.1260673607,48.340229770278,14.430564127862
75.562232499003,1929.1260673502,48.33870760922,14.431416182906
76.851139681639,1929.1260673463,48.336100066841,14.430966138376
78.268937582538,1929.1413189498,48.332289182486,14.428570129054
79.828515273527,1929.1551650458,48.327609851465,14.425087458402
81.544050733616,1929.154884908,48.32246519694,14.421326398006
83.088032647695,1929.1548038682,48.318126860749,14.417665271948
84.477616370367,1929.1547804245,48.314590705813,14.41421156118
85.728241720771,1929.1547736426,48.311768258957,14.411011714082
87.103929606216,1929.1547710782,48.309114112815,14.407591957133
88.617186280205,1929.1547701085,48.30682189328,14.404378795828
90.281768621593,1929.1547697418,48.30522358712,14.402034848796
92.11280919712,1929.1547696032,48.304944275358,14.401383803434
94.1269538302,1929.1780416132,48.307206709063,14.402249462038
96.342512926588,1929.1771405813,48.313900546619,14.406205651162
98.779627932614,1929.1895283689,48.324820027765,14.410762406994
100.97303143804,1929.1918037518,48.332807791698,14.418712635508
102.94709459292,1929.198249671,48.334342485663,14.425735112851
104.72375143231,1929.1980470472,48.330507530958,14.429605880817
106.67807395565,1929.19797043,48.322511204254,14.430642853678
108.82782873131,1929.1991698065,48.311735054111,14.428573994841
110.76260802941,1929.1989769121,48.301573559877,14.425427939232
112.5039093977,1929.1989211104,48.292549655281,14.423198177985
114.41934090282,1929.1989000104,48.28291607071,14.423238528329
116.52631555845,1929.1268074723,48.272487433682,14.439721953507
118.84398767964,1929.1275971338,48.263434189919,14.428296215578
120.92989258872,1929.1278255716,48.260472317098,14.434157834686
122.80720700688,1928.9860941836,48.254608609393,14.454746206886
124.49678998323,1928.9939641801,48.245264519973,14.396914793645
126.35533125722,1929.0185306702,48.23359129682,14.376662244387
128.3997266586,1929.0218959099,48.221329865932,14.35620882307
130.64856160012,1929.0793754913,48.209044720748,14.33000802849
133.1222800358,1929.1198478543,48.196700121901,14.294301631664
135.84337031504,1929.2203886916,48.184113924705,14.225411996446
137.0678609407,1929.264697265,48.178563876342,14.16950895223
137.61888172224,1929.2736081776,48.176097508738,13.82893881101
138.22500458194,1929.2772409819,48.173475243581,13.419999982007
138.89173972761,1929.9212124596,48.170644486885,13.381200432825
139.62514838785,1929.8880397675,48.167575292531,13.340656005478
140.43189791411,1928.6171188205,48.164266939222,13.563947112426
141.15797248775,1928.6128046314,48.161377207861,13.355515401788
141.81143960402,1927.9916653772,48.158875904866,13.659728496689
142.39956000867,1927.9142114429,48.15672191237,13.523179345166
143.04649245378,1927.884924174,48.154467177823,13.48522578532
143.7581181434,1927.8738499255,48.152115687369,13.468348063912
144.54090640198,1927.8696624753,48.149651630555,13.456424329942
145.2454158347,1927.8684511058,48.147506319006,13.410789684479
145.87947432415,1927.8681006739,48.14560217304,13.401692790216
146.45012696466,1927.8679992989,48.143886895625,13.395151694601
146.96371434112,1927.8679699726,48.142326116816,13.389724159931
147.52866045522,1927.8679588836,48.140576251812,13.384393826939
148.15010118073,1927.8679546905,48.13859888593,13.379349535562
148.83368597879,1927.8679531051,48.136350739003,13.374689598233
149.58562925666,1928.0879421233,48.133785325438,13.414826760965
150.41276686232,1928.0886378649,48.130855162386,13.371668179128
151.15719070741,1928.0888391329,48.128129124266,13.366683248862
151.82717216799,1928.0888973569,48.125612376261,13.363320306842
152.43015548251,1928.0889142003,48.123302634325,13.360501313994
153.09343712849,1928.0889205692,48.1207205322,13.357908311601
