time,Integrated_grad_energy,SideFluxIntegral,average_composition,c_time_derivative,chemical_potential_integral,chemical_potential_time_derivative,mobility_integral,order_parameter,right,top,total_free_energy
0,0,0,0,0,0,0,0,0,0,0,0
1.1420167659,0,0,-0.019991248587736,2.0200493477026e-18,-119.94749152641,0.00017537448173811,874.22573393688,-119.94749152641,-0.98153536721295,141.86958483732,1040.0750775673
3.4061108377599,0,0,-0.019991603108581,2.4110939662638e-18,-119.94961865148,-6.9260063572971e-05,917.48766053076,-119.94961865148,-0.96519639483343,142.04784002746,1013.7571753222
5.6993985090924,0,0,-0.020005034238987,-3.0032038777124e-18,-120.03020543392,0.00033029714622816,911.16131808776,-120.03020543392,-0.89818330608479,140.5823787581,981.66215495899
8.0617032685636,0,0,-0.020006301925301,8.0678194160078e-19,-120.03781155181,0.0003516445247796,888.71944638281,-120.03781155181,-0.80985724320361,134.83320936421,955.7189957316
10.457654627014,0,0,-0.020019129009602,2.7840143385083e-18,-120.11477405761,0.00037633689515087,842.99580997644,-120.11477405761,-0.62225225186184,132.49905719104,905.3907426025
12.766793463771,0,0,-0.020020299420193,1.1071140748956e-17,-120.12179652116,-0.0010677864782778,789.62182271351,-120.12179652116,2.5981311865669,132.1235940645,845.55362290592
14.606872752861,0,0,-0.019997787857181,1.6384101829877e-18,-119.98672714309,-0.00028719300130561,733.26788194834,-119.98672714309,3.7630678710881,132.22281016978,794.6849423151
15.782387072118,0,0,-0.019994687506266,-2.9398774358212e-18,-119.9681250376,0.00074679831540046,701.39953130422,-119.9681250376,3.5498448721955,131.92172560776,762.57570835597
17.500218676387,0,0,-0.019987450314745,1.626886017396e-18,-119.92470188847,1.3846604025435e-05,648.91861633679,-119.92470188847,3.2764384362842,130.51361173267,726.89537706456
19.496890720132,0,0,-0.019988174646383,3.1372293362678e-18,-119.9290478783,0.00024509350141028,615.4718448584,-119.9290478783,4.1267485793195,124.24625936318,695.95517029235
21.537579060086,0,0,-0.020006841993655,-2.4784500262294e-18,-120.04105196193,0.0011456767824113,581.60593829485,-120.04105196193,5.61070645436,120.90374439254,665.11910319962
23.723094171651,0,0,-0.020026468575673,1.8052688973332e-18,-120.15881145404,-0.00028209446976551,551.23010371508,-120.15881145404,6.397751828848,118.9771975448,635.38807411688
26.278978410296,0,0,-0.020039253540766,-1.7369370554123e-19,-120.23552124459,-0.00011286491581568,522.39936982555,-120.23552124459,9.1036192793747,117.79724422585,606.90640810799
28.848971061021,0,0,-0.02004440745195,-2.59043455812e-18,-120.2664447117,5.5823454567386e-05,489.49353537214,-120.2664447117,10.277473272308,116.64898857639,574.56619609436
30.777532314305,0,0,-0.020044850219522,4.4035774737309e-18,-120.26910131713,-0.00042292101440307,472.40080398339,-120.26910131713,12.43054644882,115.20687860912,556.52084775652
32.957578461097,0,0,-0.020046916277004,3.9183066513626e-18,-120.28149766202,0.00048262520127985,454.04230498633,-120.28149766202,13.251899030282,110.64215015155,543.31555182736
35.266364970712,0,0,-0.020036914572029,6.8543713095439e-19,-120.22148743217,0.00013500778383983,441.97929206155,-120.22148743217,15.596210594338,108.67304059613,534.62172684552
37.101487291323,0,0,-0.020042528440171,-1.1246790535916e-18,-120.25517064103,4.4429780254186e-05,430.06712715114,-120.25517064103,13.754007843499,107.81413162183,526.43955332164
39.743679180891,0,0,-0.020045240292281,-1.5121006298931e-19,-120.27144175369,4.3011637620165e-05,423.05861045788,-120.27144175369,10.628161732726,106.61450308781,518.78060635735
42.222912015426,0,0,-0.020052978049173,2.3858772307354e-19,-120.31786829504,-4.0269752052045e-05,413.05791419389,-120.31786829504,11.911504063308,105.44446091385,511.64660654763
45.594179860393,0,0,-0.020059082107034,6.728558682445e-19,-120.3544926422,-0.00066074974561124,408.07518282156,-120.3544926422,13.152584961683,103.83656200398,504.06548100345
48.272683242438,0,0,-0.020068098094098,-1.7042257723666e-18,-120.40858856459,0.00010294688728646,403.46122308472,-120.40858856459,14.064914126197,103.14323788008,497.28070699452
51.072618728836,0,0,-0.020060927416937,1.1886086535274e-18,-120.36556450162,-0.00018444018089297,395.24766464475,-120.36556450162,12.461739245241,101.98819211211,489.74404608572
57.086044306995,0,0,-0.020066519932333,8.3995401056978e-19,-120.399119594,3.8810031989017e-05,386.97853770428,-120.399119594,15.736183602784,101.81335584486,482.24984373925
65.083524898526,0,0,-0.020073004130565,-4.9131976698896e-19,-120.43802478339,2.718061995182e-05,376.83643803237,-120.43802478339,16.965838015065,101.04633547697,474.04071975071
82.203844566636,0,0,-0.020070114125909,4.6385782946171e-20,-120.42068475545,3.6045281412372e-05,360.17525942911,-120.42068475545,17.943065699694,99.013305612287,460.75274123874
100.38927643193,0,0,-0.020091932469762,1.8571479712866e-19,-120.55159481857,-4.8893407200318e-05,356.54552943264,-120.55159481857,17.997994519246,96.615596700136,451.83846429997
121.60540840817,0,0,-0.020085769617541,4.4286044738791e-19,-120.51461770525,-1.5265649307647e-05,344.35968715842,-120.51461770525,15.387863696164,95.349938152626,443.04703655246
128.80626808572,0,0,-0.020093101586692,-5.0026895242102e-19,-120.55860952015,-1.103509265434e-05,339.50753533143,-120.55860952015,11.753780356674,94.726249348844,439.44563014496
130.79823820096,0,0,-0.02009510305106,1.9842887460468e-18,-120.57061830636,5.0888361765007e-06,337.91765373556,-120.57061830636,13.330493398798,94.690696704375,438.08149995993
133.40000238192,0,0,-0.020093816818104,-1.8495472623066e-19,-120.56290090862,-2.2521003455997e-06,335.52938680629,-120.56290090862,15.289493218733,94.633519999875,436.70212358611
