time,Integrated_grad_energy,SideFluxIntegral,average_composition,c_time_derivative,chemical_potential_integral,chemical_potential_time_derivative,mobility_integral,order_parameter,right,top,total_free_energy
0,0,0,0,0,0,0,0,0,0,0,0
1.1420167659,0,0,-0.023694473943417,-1.0969008904307e-18,-142.1668436605,-1.5179565870736e-05,881.02000904073,-142.1668436605,-0.99999996964457,141.91515755387,1048.9216542473
2.7278588826002,0,0,-0.023693443720756,-1.2289973726209e-18,-142.16066232454,8.1317918399034e-07,911.26325758507,-142.16066232454,-0.99999997004132,142.20169335977,1029.9756794607
5.2571018902078,0,0,-0.023707238378878,1.2592104731609e-18,-142.24343027327,5.8653476630208e-05,934.99455368059,-142.24343027327,-0.99999996965001,140.97706336824,1013.8278018406
7.9622667533211,0,0,-0.023710329732048,4.3389951643232e-18,-142.26197839229,-0.00061993093594624,926.99567656346,-142.26197839229,-0.99999996965432,135.18144564926,999.8081190704
10.720140470941,0,0,-0.023713707230801,3.3199174023317e-18,-142.28224338481,-3.0132583936777e-05,900.30382493323,-142.28224338481,-0.9999999702643,132.98882581185,967.63671354135
11.984875416092,0,0,-0.023711966899296,2.2726820064189e-18,-142.27180139578,4.9848230997323e-05,890.69636423035,-142.27180139578,-0.99999997074961,132.8249159942,952.7949077417
13.949796169795,0,0,-0.02371557941428,3.6802881344296e-18,-142.29347648568,-0.0016125882429914,858.95510999273,-142.29347648568,-0.99999997129451,134.14303425143,924.94945533413
16.823275616866,0,0,-0.023714191075973,-4.7249530676918e-19,-142.28514645584,0.00056906766708002,798.1642723689,-142.28514645584,-0.99999996963161,134.31216056511,871.91466120454
19.789397450993,0,0,-0.023709220243785,-3.8069771582846e-18,-142.25532146271,-0.0010350266915333,766.16086177451,-142.25532146271,-0.99999996941323,133.19168325547,842.76553938751
22.561211832396,0,0,-0.023714280356702,3.5928110891463e-18,-142.28568214021,-0.00095044572866501,725.34792480662,-142.28568214021,-0.99999996311822,132.36014303095,803.3958083801
25.158226791968,0,0,-0.0237344336738,-2.5188320396455e-18,-142.4066020428,0.0015843860017397,700.89355582073,-142.4066020428,-1.0000002628419,131.33073335237,776.30896634299
27.950223800625,0,0,-0.023737063074575,2.0141946559712e-18,-142.42237844745,-0.00017648650600385,659.96685892596,-142.42237844745,-1.0000274823063,130.58635449412,735.76571193519
31.05445531977,0,0,-0.023738269135221,1.9587919249571e-19,-142.42961481133,-0.00096044447332794,627.3607780331,-142.42961481133,-1.0023819801413,129.34865563029,697.92700633555
33.298136399188,0,0,-0.023733880581913,-1.0224026486538e-18,-142.40328349148,0.0006022649821707,592.90878171037,-142.40328349148,-1.0378555276534,128.7416732174,669.94046216927
35.847078888167,0,0,-0.023735294024828,-5.4192038588067e-20,-142.41176414897,0.0019656265748114,550.832530973,-142.41176414897,-1.8854575448693,122.8698882055,631.65737337342
38.324756049132,0,0,-0.023729072811443,-1.873501354055e-19,-142.37443686866,-0.00061682011692425,513.68249518245,-142.37443686866,-9.1101291476727,120.57730150755,600.50064387819
40.874092722054,0,0,-0.023720886379155,3.3882763493069e-18,-142.32531827493,-0.0009851249000581,497.60105578394,-142.32531827493,-9.0657967130135,118.76059914635,582.89698680863
43.351866813625,0,0,-0.023723718101383,-2.7866164237222e-18,-142.3423086083,-0.0001455697506382,476.72688139306,-142.3423086083,-4.3417272751005,116.56898685756,564.95752662809
45.889985019154,0,0,-0.02373314280166,-4.6865723107858e-18,-142.39885680996,0.00031018730514005,467.07995991814,-142.39885680996,1.0567628120431,110.87684090293,553.92452500681
48.217727335799,0,0,-0.023724519290601,-1.0233581018183e-18,-142.34711574361,0.00013548505650692,454.80615856425,-142.34711574361,2.2973547279123,110.32988879237,543.95003008549
51.35096485716,0,0,-0.023729451656129,9.432829951167e-19,-142.37670993677,0.00043665508853766,443.60013543528,-142.37670993677,-0.078448264629658,109.77755485833,535.49831184642
54.628749745398,0,0,-0.02372407452506,-5.3465623132502e-19,-142.34444715036,0.00012068193665812,434.24268904893,-142.34444715036,1.858087534984,109.7458405486,525.18305511186
59.113904256112,0,0,-0.023729127958561,3.1919007955041e-18,-142.37476775137,1.1443141298894e-05,428.36710008926,-142.37476775137,3.9081052884502,104.10051293505,517.72664895576
63.70305938496,0,0,-0.023721898810394,1.4064496456935e-18,-142.33139286237,-6.8983638735736e-05,419.97637104179,-142.33139286237,5.8793012476188,101.5206615856,512.1285736984
69.139820823661,0,0,-0.023728880822348,-1.836774005462e-19,-142.37328493409,3.9007568059244e-05,415.01365656747,-142.37328493409,6.9114201400091,100.03231661646,506.88669978484
78.881614290224,0,0,-0.023728350375616,1.7605009473163e-18,-142.3701022537,-6.2409433530099e-06,407.31301697234,-142.3701022537,6.3644711376516,99.329074324238,499.48570129906
92.72094993517,0,0,-0.02372494052365,-4.1343593452188e-19,-142.3496431419,2.0116731933398e-05,399.51019996327,-142.3496431419,5.9234610377248,96.875684814839,491.02998453777
108.97007872885,0,0,-0.023724202536198,4.9026266987079e-21,-142.34521521719,3.6904066198242e-05,388.17498381783,-142.34521521719,5.4621096061887,96.373048594677,481.65396132473
126.64702876124,0,0,-0.023731556955946,-1.559764867901e-18,-142.38934173567,-3.1310551221697e-05,380.36265245118,-142.38934173567,5.2388504743999,96.878772677499,472.25936820088
135.67859900907,0,0,-0.023720852870724,2.1699696618575e-18,-142.32511722434,5.0975587942696e-05,374.57852877975,-142.32511722434,5.2144038930418,97.642481294985,466.35512475592
