time,Integrated_grad_energy,SideFluxIntegral,average_composition,c_time_derivative,chemical_potential_integral,chemical_potential_time_derivative,mobility_integral,order_parameter,right,top,total_free_energy
0,0,0,0,0,0,0,0,0,0,0,0
1.1501172319,0,0,-0.05482811404474,2.9027706164679e-18,-328.96868426844,0.0028449263027911,900.51870775388,-328.96868426844,0.37970340325161,-68.425781960565,1055.8211310597
2.6657504535582,0,0,-0.054826791873953,5.9693190061078e-18,-328.96075124372,0.00013398500119811,910.80979536793,-328.96075124372,0.37028449230109,-98.392208593551,1028.5886289624
4.6028259086294,0,0,-0.054919137233992,-9.8875985524161e-18,-329.51482340395,-0.00048742138911226,923.32365237476,-329.51482340395,0.41104026493759,-112.39125880052,1008.3233296053
5.7780888528562,0,0,-0.054924672016079,1.2941624406964e-18,-329.54803209647,0.0011449691904661,921.70494465618,-329.54803209647,0.3820519728937,-115.88045266221,996.49836880231
7.7097218152793,0,0,-0.054947638557553,-3.3626891780362e-18,-329.68583134532,-0.00027922010590114,906.30124763835,-329.68583134532,0.29631026968544,-119.72743176094,977.12168239321
9.7020372067248,0,0,-0.055068477553399,7.8162303018825e-18,-330.41086532039,0.0013451086603011,885.0229317607,-330.41086532039,0.19926274915956,-122.86540932011,952.59270414396
11.87246341374,0,0,-0.055078975473105,6.60568243623e-19,-330.47385283863,-0.0013357773783651,848.14080903687,-330.47385283863,0.1046727944859,-125.21349556416,912.87891190992
13.979573433177,0,0,-0.055086904039653,5.932609727551e-18,-330.52142423792,0.0015796050359426,800.18579264612,-330.52142423792,0.030590325946773,-127.15797617228,874.07440745402
16.194878283363,0,0,-0.055098544973036,-7.8756265108985e-18,-330.59126983822,0.00096257899758604,767.66347425183,-330.59126983822,-0.066186287774885,-128.83874276377,840.58318005322
18.428414142893,0,0,-0.055117750518405,9.7451705270239e-19,-330.70650311043,-0.00071848769227443,736.19636766313,-330.70650311043,-5.4203299830268,-130.24783135039,812.35254516255
20.876947671256,0,0,-0.055107758551582,-2.9225030960071e-18,-330.64655130949,-0.00059217263203996,685.06303091857,-330.64655130949,-11.211506174584,-131.45045364989,768.65410803887
23.317464150782,0,0,-0.055107752697594,-5.9073478169321e-18,-330.64651618556,0.00032215862422893,643.20939445659,-330.64651618556,-3.4767393612657,-132.63114202373,730.35790025247
25.638371039429,0,0,-0.055103095945046,2.1905853144164e-18,-330.61857567028,-0.00056697802996272,611.41798966053,-330.61857567028,-5.6315473552312,-133.51224893722,702.94973951645
27.706121582358,0,0,-0.055099289671484,-2.9676781865273e-18,-330.59573802891,-0.00033530386793465,578.97096132554,-330.59573802891,-7.0228407737798,-134.14924424427,677.82753672513
29.547522263029,0,0,-0.055101227283556,5.9015473353093e-18,-330.60736370134,-5.1075652178929e-05,557.14877522958,-330.60736370134,-7.5353103768377,-134.65913137254,661.31790356282
31.497664949956,0,0,-0.055072821795383,-2.7667393838933e-18,-330.4369307723,-0.00084166290029113,543.80878649419,-330.4369307723,-7.775776895993,-135.12160028379,648.46191666141
33.535856271876,0,0,-0.055066311947693,4.8080752342491e-19,-330.39787168616,0.00011321940626365,518.06422235246,-330.39787168616,-7.4781889380868,-135.5686798626,629.04417429742
35.767613590901,0,0,-0.055058980440529,-1.7443548052757e-18,-330.35388264318,0.00018352678330576,498.80308336721,-330.35388264318,-7.793068110852,-136.01899310785,614.61532618577
38.517423790136,0,0,-0.055055939849957,1.1772628589572e-18,-330.33563909974,0.00062086464179101,481.00335336337,-330.33563909974,-10.029781285645,-136.53802392543,599.33750102098
41.531380928209,0,0,-0.055044459200942,-1.904943217057e-18,-330.26675520565,-0.00020688719737503,459.34744046248,-330.26675520565,-10.582936745083,-137.10103871537,580.78814279248
44.162022999644,0,0,-0.055041390334252,1.5805860671218e-18,-330.24834200551,0.00068261663509693,444.72796832043,-330.24834200551,-10.806569790507,-137.58143039083,568.6253151865
46.699788891655,0,0,-0.055040593229293,-4.7608220895649e-18,-330.24355937576,-0.00068457294677311,433.45808319144,-330.24355937576,-11.003333243511,-138.055352028,558.79186889743
48.627054503845,0,0,-0.055044296527883,-1.7166082646782e-18,-330.2657791673,2.9561606562884e-05,422.33688534736,-330.2657791673,-11.135890382603,-138.36106445196,551.99665765053
50.690472880788,0,0,-0.055040556158679,2.8814570087604e-18,-330.24333695208,-0.0010265053919606,416.69715739226,-330.24333695208,-11.232271881864,-138.63686212408,544.45357644557
52.622712503473,0,0,-0.055042715726286,-1.8670503511287e-18,-330.25629435771,8.8419716273457e-05,404.97062470501,-330.25629435771,-11.272544222043,-138.85957288817,533.77243190466
54.764329054024,0,0,-0.055045925471216,-9.7562835992919e-19,-330.2755528273,0.00019713791863595,398.23927815378,-330.2755528273,-11.204700034686,-139.06396693969,529.12442071631
58.033867411232,0,0,-0.055048781991985,-5.5030488268123e-19,-330.29269195191,2.7432159445883e-05,389.81057307634,-330.29269195191,-10.724737668334,-139.52638966903,522.96397905483
66.514207873248,0,0,-0.055035957624332,-1.9458266739778e-19,-330.21574574599,-1.3357258830574e-05,378.84090123557,-330.21574574599,-9.2765691649271,-140.15616607823,515.65812030655
85.122596536949,0,0,-0.055025954008749,2.1173564926831e-19,-330.15572405249,-6.1017605866769e-05,371.41520276258,-330.15572405249,-9.8739540792921,-140.37808815366,505.9104980566
112.48920487152,0,0,-0.055008170777963,-8.1370445953437e-19,-330.04902466778,2.2065617783271e-05,358.52745909517,-330.04902466778,-10.82844447461,-140.54831768631,495.48615969657
